userId,rating_count,rating_mean,last_activity
92,388,3.2448453608247423,1998-04-15 15:56:31
93,20,3.35,1998-02-28 22:47:17
94,400,3.6575,1998-04-07 05:58:23
95,278,3.41726618705036,1998-03-03 20:28:48
96,56,4.267857142857143,1998-01-10 03:46:57
97,63,4.158730158730159,1998-01-08 06:09:51
98,27,3.5925925925925926,1997-11-25 23:05:11
99,136,3.551470588235294,1998-02-26 05:03:39
100,59,3.0677966101694913,1998-03-31 20:20:30
101,67,2.8955223880597014,1997-10-18 01:10:15
102,216,2.615740740740741,1998-04-19 13:54:35
103,29,3.6206896551724137,1997-11-25 01:58:38
104,111,2.6666666666666665,1998-02-26 04:08:06
105,23,3.391304347826087,1998-03-06 20:02:04
106,64,3.765625,1998-02-28 22:47:55
107,22,3.0,1998-03-30 13:30:59
108,33,3.5757575757575757,1997-11-18 19:09:50
109,234,3.4401709401709404,1997-11-26 22:35:53
110,133,3.045112781954887,1998-02-09 02:00:13
111,24,3.5416666666666665,1998-04-04 08:57:23
112,46,3.6956521739130435,1998-04-13 04:02:52
113,51,3.7254901960784315,1997-10-04 03:40:24
114,48,3.6041666666666665,1997-12-05 08:15:18
115,92,3.9347826086956523,1997-12-03 18:05:03
116,143,3.006993006993007,1998-04-15 23:44:18
117,86,3.9186046511627906,1998-01-28 21:16:27
118,71,4.661971830985915,1997-09-27 18:37:22
119,181,3.9502762430939224,1998-04-14 14:46:07
120,26,3.576923076923077,1998-03-10 00:49:39
121,74,3.608108108108108,1998-04-01 00:31:28
122,61,3.9836065573770494,1997-11-11 17:55:23
123,54,3.8518518518518516,1997-11-18 17:26:28
124,24,3.5,1998-03-20 13:18:22
125,182,3.4395604395604398,1998-04-17 18:57:37
126,45,3.533333333333333,1998-02-20 01:33:12
127,23,4.130434782608695,1998-01-09 16:55:50
128,184,3.6630434782608696,1997-11-19 19:56:30
129,30,2.6,1997-12-27 17:57:32
130,353,3.9858356940509916,1998-03-03 22:05:54
131,30,4.133333333333334,1998-01-01 19:08:43
132,22,3.772727272727273,1998-03-30 17:29:56
133,26,3.1923076923076925,1998-03-22 17:53:08
134,25,3.64,1998-04-04 23:32:36
135,55,3.381818181818182,1997-11-18 13:00:03
136,35,4.3428571428571425,1997-12-23 03:48:45
137,47,4.319148936170213,1997-12-22 16:46:50
138,51,4.2745098039215685,1997-11-08 21:26:22
139,24,4.0,1997-11-14 20:16:18
140,21,3.4285714285714284,1997-11-08 18:30:32
141,107,3.4299065420560746,1998-02-14 02:54:50
142,33,3.6363636363636362,1998-02-28 04:34:49
143,20,3.9,1998-02-25 11:55:41
144,206,3.674757281553398,1998-02-22 00:12:02
145,316,3.3354430379746836,1998-04-02 09:40:40
146,29,3.6206896551724137,1998-04-01 19:16:33
147,20,4.2,1998-01-23 22:23:24
148,65,4.0,1997-10-21 02:15:54
149,36,2.888888888888889,1997-12-30 20:16:08
150,32,3.84375,1997-11-05 16:28:42
151,307,3.996742671009772,1997-12-10 16:26:00
152,106,4.320754716981132,1998-03-19 15:46:25
153,23,2.9565217391304346,1997-12-06 01:22:16
154,51,3.9607843137254903,1997-11-10 05:18:16
155,22,2.6363636363636362,1997-11-12 21:47:41
156,37,3.72972972972973,1998-02-22 22:21:33
157,51,3.784313725490196,1998-02-07 22:40:43
158,173,3.8034682080924855,1997-11-21 17:59:20
159,107,3.4299065420560746,1998-04-22 14:42:19
160,120,3.9166666666666665,1997-10-28 22:35:15
161,58,2.5517241379310347,1998-03-29 11:53:41
162,42,3.5952380952380953,1997-10-23 20:01:00
163,23,3.3043478260869565,1998-03-30 01:10:26
164,63,4.126984126984127,1998-03-09 00:15:47
165,30,4.0,1997-11-14 16:47:26
166,20,3.55,1998-02-02 05:38:25
167,69,3.3768115942028984,1998-04-16 14:54:13
168,69,3.3333333333333335,1998-01-08 19:38:49
169,37,3.972972972972973,1998-03-31 15:50:18
170,22,3.772727272727273,1998-02-16 16:22:50
171,28,3.4642857142857144,1998-03-27 21:41:29
172,27,3.185185185185185,1997-09-29 13:14:24
173,43,4.209302325581396,1997-10-22 21:56:09
174,177,3.5819209039548023,1998-04-02 21:16:18
175,38,3.736842105263158,1997-10-17 17:09:06
176,63,3.6984126984126986,1998-01-29 04:33:11
177,115,3.617391304347826,1997-12-14 23:55:36
178,273,3.681318681318681,1998-04-10 20:25:28
179,42,3.0476190476190474,1998-04-09 19:52:45
180,63,3.9365079365079363,1997-10-22 18:20:44
181,435,1.4919540229885058,1997-11-08 04:30:41
182,28,3.857142857142857,1998-01-24 03:41:34
183,53,3.188679245283019,1998-04-11 19:37:33
184,251,3.6613545816733066,1998-03-14 22:14:47
185,48,4.041666666666667,1997-12-30 23:58:08
186,92,3.4130434782608696,1998-04-04 19:57:39
187,56,4.071428571428571,1997-11-14 00:07:42
188,112,3.767857142857143,1997-09-24 04:30:32
189,187,3.978609625668449,1998-04-22 20:41:42
190,59,3.3220338983050848,1998-04-03 17:54:00
191,27,3.6296296296296298,1998-04-03 00:13:37
192,35,3.5142857142857142,1997-12-06 00:41:31
193,121,3.165289256198347,1998-03-25 21:13:48
194,305,2.963934426229508,1997-11-15 00:56:50
195,96,3.2916666666666665,1998-04-12 06:32:16
196,39,3.6153846153846154,1997-12-04 16:18:25
197,118,3.3389830508474576,1998-04-01 05:56:10
198,181,3.276243093922652,1998-01-07 21:46:09
199,40,2.95,1998-01-02 23:17:22
200,216,4.032407407407407,1998-04-06 01:20:27
201,386,3.0310880829015545,1998-01-28 18:55:00
202,20,2.8,1997-11-17 00:41:34
203,43,3.4186046511627906,1997-11-25 05:15:40
204,42,3.4523809523809526,1998-04-14 00:33:30
205,22,2.8636363636363638,1998-02-24 01:45:58
206,64,2.171875,1998-02-22 20:43:47
207,230,3.2304347826086954,1998-04-05 06:51:58
208,33,3.787878787878788,1997-12-26 04:01:35
209,33,3.1818181818181817,1997-12-31 17:33:46
210,132,4.0606060606060606,1998-03-27 22:05:31
211,37,3.189189189189189,1997-11-13 22:51:38
212,25,3.92,1997-11-12 03:07:31
213,126,4.23015873015873,1997-11-08 02:32:18
214,128,3.8984375,1998-04-15 19:24:09
215,93,3.774193548387097,1998-04-01 13:18:50
216,131,3.801526717557252,1998-01-05 06:31:17
217,76,2.960526315789474,1998-03-05 03:58:27
218,53,3.6037735849056602,1997-12-05 02:23:40
219,28,3.7142857142857144,1998-04-08 12:46:51
220,22,3.772727272727273,1997-12-04 01:29:26
221,146,3.6164383561643834,1998-01-17 23:55:39
222,387,3.049095607235142,1998-01-03 08:34:01
223,105,3.0285714285714285,1998-04-02 21:02:32
224,141,2.99290780141844,1998-02-21 23:43:09
225,27,4.518518518518518,1997-11-14 20:52:58
226,50,3.8,1998-01-04 05:08:11
227,58,3.4482758620689653,1997-12-07 18:14:21
228,21,3.142857142857143,1998-03-08 20:24:22
229,30,2.7333333333333334,1998-04-03 19:50:29
230,133,3.8496240601503757,1997-11-25 19:24:16
231,21,3.6666666666666665,1998-02-27 18:47:54
232,93,3.903225806451613,1998-04-03 00:58:48
233,110,4.345454545454546,1998-04-07 03:47:22
234,480,3.122916666666667,1998-04-17 15:29:07
235,94,3.978723404255319,1998-03-11 22:42:48
236,124,3.475806451612903,1998-03-17 07:10:32
237,48,4.145833333333333,1997-11-12 23:19:33
238,29,3.2758620689655173,1997-12-31 13:59:59
239,159,4.213836477987422,1998-03-06 10:47:28
240,24,3.75,1998-01-26 00:52:39
241,23,3.4347826086956523,1998-02-12 02:21:25
242,20,4.45,1997-11-17 04:35:40
243,81,3.6419753086419755,1997-11-20 01:26:57
244,238,3.6512605042016806,1997-11-27 05:39:53
245,22,3.272727272727273,1998-02-26 17:24:20
246,195,2.928205128205128,1998-01-16 04:33:38
247,26,3.923076923076923,1998-04-20 18:30:24
248,56,3.5714285714285716,1998-01-11 16:30:06
249,161,4.105590062111801,1997-11-16 00:48:42
250,122,3.7868852459016393,1997-12-27 22:57:19
251,77,3.792207792207792,1998-01-31 18:50:15
252,21,4.428571428571429,1998-04-01 19:04:50
253,97,3.979381443298969,1998-04-03 18:41:24
254,159,3.050314465408805,1998-02-13 05:30:34
255,83,2.5421686746987953,1997-12-27 10:04:32
256,207,3.9903381642512077,1997-12-15 05:55:28
257,57,4.035087719298246,1998-02-09 23:22:36
258,23,3.739130434782609,1998-01-25 04:04:59
259,46,3.869565217391304,1998-03-01 02:57:30
260,24,4.041666666666667,1998-03-23 02:08:18
261,27,4.111111111111111,1998-03-21 04:55:42
262,160,3.16875,1997-11-19 18:02:50
263,123,4.048780487804878,1998-03-30 23:21:43
264,120,4.216666666666667,1998-01-30 01:40:17
265,46,3.5652173913043477,1997-09-27 00:38:34
266,23,3.260869565217391,1998-04-11 01:27:18
267,185,3.9351351351351354,1997-11-08 07:39:43
268,328,2.942073170731707,1997-10-10 21:22:37
269,323,3.0092879256965945,1998-04-14 15:29:27
270,138,4.333333333333333,1997-10-15 23:01:04
271,278,3.58273381294964,1998-01-29 20:36:49
272,51,4.333333333333333,1997-11-13 21:07:34
273,22,3.6363636363636362,1998-03-30 21:28:24
274,71,4.056338028169014,1997-11-07 23:51:17
275,95,3.1157894736842104,1997-11-23 20:03:16
276,518,3.465250965250965,1998-04-13 03:00:18
277,54,3.5,1997-11-14 21:50:01
278,23,4.260869565217392,1998-03-30 22:02:40
279,434,3.2672811059907834,1998-04-18 02:11:32
280,258,3.5775193798449614,1998-04-04 15:09:04
281,26,3.1923076923076925,1997-12-04 01:59:49
282,22,3.5,1997-12-09 21:30:44
283,53,4.132075471698113,1997-11-12 01:32:13
284,47,3.5531914893617023,1998-01-20 20:58:22
285,32,3.9375,1998-03-22 19:45:00
286,288,3.7118055555555554,1998-03-11 21:51:47
287,62,4.112903225806452,1998-02-22 19:56:42
288,75,3.88,1998-03-06 23:07:13
289,27,2.925925925925926,1997-10-14 00:58:54
290,150,3.3533333333333335,1997-11-28 16:03:30
291,296,3.685810810810811,1997-09-24 08:03:11
292,124,4.225806451612903,1997-12-02 23:36:18
293,388,3.0309278350515463,1998-03-03 06:55:17
294,150,3.466666666666667,1998-04-01 04:20:17
295,196,4.239795918367347,1997-11-19 19:08:18
296,147,4.1768707482993195,1998-01-07 19:00:25
297,192,3.4375,1998-02-28 05:22:56
298,127,4.031496062992126,1998-01-07 14:41:38
299,280,3.4642857142857144,1998-04-10 23:15:02
300,20,3.75,1997-09-30 20:12:09
301,275,3.5272727272727273,1997-12-14 06:05:42
302,21,2.4285714285714284,1997-11-13 16:03:55
303,484,3.365702479338843,1997-11-15 00:01:05
304,26,3.3846153846153846,1998-01-16 16:33:35
305,222,3.40990990990991,1998-02-01 09:33:47
306,32,3.78125,1997-10-10 17:31:19
307,112,3.794642857142857,1998-02-21 21:17:04
308,397,3.7581863979848866,1998-02-17 19:07:34
309,20,3.5,1997-10-20 18:00:19
310,21,3.857142857142857,1997-11-13 15:58:32
311,294,3.795918367346939,1998-01-16 15:09:25
312,223,4.381165919282512,1998-04-04 17:55:35
313,262,3.595419847328244,1998-03-27 20:53:48
314,245,3.6775510204081634,1997-10-26 19:02:46
315,87,4.011494252873563,1997-12-01 23:03:39
316,75,3.36,1997-11-30 01:48:59
317,22,3.5454545454545454,1998-04-01 16:08:07
318,174,3.706896551724138,1998-01-11 06:06:27
319,23,3.4782608695652173,1998-03-13 19:12:12
320,154,3.720779220779221,1998-01-14 04:26:32
321,125,3.736,1997-11-13 17:15:36
322,51,4.176470588235294,1998-02-12 20:13:38
323,89,3.6179775280898876,1997-11-05 14:26:57
324,66,4.348484848484849,1997-11-26 20:21:55
325,142,3.408450704225352,1998-04-02 01:22:55
326,187,3.3262032085561497,1997-11-18 18:24:30
327,284,3.313380281690141,1998-02-23 16:32:01
328,283,3.431095406360424,1998-04-21 21:57:59
329,65,3.4,1998-04-04 02:24:00
330,147,4.496598639455782,1997-10-11 05:32:05
331,70,3.642857142857143,1997-10-18 17:47:00
332,183,4.1530054644808745,1998-04-19 23:08:32
333,26,3.8461538461538463,1998-03-28 00:41:06
334,333,3.5195195195195197,1998-04-20 12:17:52
335,22,3.5454545454545454,1998-04-03 01:34:11
336,130,2.9615384615384617,1997-10-25 06:23:23
337,34,3.9411764705882355,1997-09-28 06:48:12
338,75,4.0,1997-11-13 16:32:42
339,254,4.003937007874016,1998-03-27 22:18:39
340,44,4.159090909090909,1998-01-16 23:03:37
341,21,3.8095238095238093,1998-03-24 16:49:29
342,201,3.4378109452736316,1997-09-27 00:37:24
343,237,3.9873417721518987,1997-10-09 14:42:19
344,190,3.668421052631579,1998-03-13 18:43:42
345,232,3.646551724137931,1998-01-16 23:51:22
346,193,3.290155440414508,1998-01-31 19:17:35
347,199,3.5728643216080402,1997-12-09 08:08:00
348,58,3.896551724137931,1998-02-03 16:38:33
349,41,3.1951219512195124,1997-11-14 00:15:41
350,50,4.32,1997-12-17 08:37:12
351,44,4.159090909090909,1997-12-29 00:54:43
352,42,3.738095238095238,1998-01-08 20:16:14
353,25,3.36,1998-04-01 03:52:37
354,233,3.742489270386266,1998-03-31 01:20:06
355,26,4.076923076923077,1997-11-14 05:48:49
356,24,3.5833333333333335,1998-04-01 04:55:00
357,76,4.131578947368421,1997-11-08 01:25:42
358,43,3.697674418604651,1998-04-16 12:54:14
359,27,3.925925925925926,1998-02-02 21:04:50
360,102,3.9607843137254903,1997-11-24 07:24:00
361,121,3.7768595041322315,1997-11-13 17:23:25
362,25,3.36,1998-01-17 06:49:06
363,311,3.054662379421222,1998-04-02 07:02:07
364,20,3.45,1997-10-04 02:19:45
365,58,3.3793103448275863,1998-03-31 00:31:41
366,33,4.393939393939394,1998-03-02 17:01:18
367,58,4.155172413793103,1997-10-12 21:02:00
368,45,3.2888888888888888,1998-03-13 10:07:58
369,22,4.0,1998-03-09 07:30:42
370,75,3.6933333333333334,1997-11-13 15:37:42
371,51,4.098039215686274,1997-11-25 05:28:53
372,66,4.303030303030303,1997-10-14 22:59:37
373,233,3.7339055793991416,1997-10-17 18:15:16
374,274,3.31021897810219,1998-01-18 07:18:49
375,28,3.6785714285714284,1998-02-04 19:55:31
376,30,3.7333333333333334,1997-11-13 22:13:27
377,33,3.909090909090909,1998-03-30 23:04:38
378,375,3.424,1998-04-12 12:12:42
379,196,3.989795918367347,1998-04-18 06:04:41
380,162,3.197530864197531,1998-01-22 14:59:39
381,127,3.811023622047244,1998-04-16 03:41:08
382,53,3.4716981132075473,1997-10-14 04:23:59
383,71,4.380281690140845,1998-03-29 17:40:42
384,22,4.136363636363637,1998-03-30 18:45:02
385,281,3.295373665480427,1998-02-16 23:01:13
386,23,3.652173913043478,1997-10-24 01:06:35
387,304,3.361842105263158,1998-02-03 05:43:51
388,52,4.173076923076923,1998-02-02 17:54:22
389,271,3.7047970479704797,1998-02-19 06:01:11
390,31,3.838709677419355,1997-11-16 15:33:29
391,121,3.768595041322314,1997-10-21 02:15:17
392,111,4.045045045045045,1998-03-27 22:50:50
393,448,3.3370535714285716,1998-03-31 17:19:17
394,149,3.859060402684564,1997-12-28 10:24:17
395,57,3.8947368421052633,1998-02-03 04:45:49
396,54,3.4074074074074074,1998-01-12 23:11:49
397,102,3.7058823529411766,1998-03-17 22:03:50
398,172,3.7093023255813953,1997-10-03 19:57:46
399,319,2.93730407523511,1997-12-19 06:25:08
400,22,3.590909090909091,1998-01-24 21:16:22
401,153,3.1176470588235294,1998-03-27 21:27:30
402,68,3.8970588235294117,1997-10-07 23:33:55
403,50,3.68,1997-11-17 18:15:06
404,44,3.25,1998-01-03 01:28:31
405,737,1.8344640434192674,1998-01-23 10:05:43
406,342,3.5321637426900585,1998-01-12 18:50:33
407,226,3.4690265486725664,1998-04-22 14:00:37
408,27,3.740740740740741,1998-03-12 05:21:13
409,203,3.5911330049261085,1997-12-03 17:05:12
410,28,3.0357142857142856,1998-02-28 00:52:18
411,58,3.7758620689655173,1998-04-17 21:02:51
412,51,3.9411764705882355,1997-11-16 22:03:49
413,50,3.66,1997-11-19 20:04:20
414,25,3.88,1998-01-17 01:10:39
415,24,4.166666666666667,1997-11-13 16:52:40
416,493,3.845841784989858,1998-04-22 03:05:33
417,365,3.2465753424657535,1998-01-30 19:03:32
418,20,2.9,1998-03-30 18:33:56
419,32,4.21875,1997-11-13 15:43:48
420,36,4.166666666666667,1998-03-31 15:14:31
421,62,3.8548387096774195,1998-04-10 20:55:36
422,97,3.463917525773196,1997-11-17 05:24:47
423,64,3.578125,1998-04-01 01:56:27
424,44,3.3636363636363638,1997-11-30 03:15:23
425,204,2.9558823529411766,1998-04-07 22:00:45
426,101,3.8316831683168315,1997-11-13 18:16:45
427,31,4.548387096774194,1997-11-16 17:28:46
428,55,3.9272727272727272,1998-04-14 16:47:28
429,414,3.393719806763285,1997-12-17 19:42:53
430,65,3.5538461538461537,1997-10-19 02:02:49
431,21,3.380952380952381,1997-12-03 05:43:06
432,62,3.7096774193548385,1998-03-09 04:10:57
433,41,3.5121951219512195,1997-11-26 23:12:03
434,44,3.7045454545454546,1998-02-06 00:31:16
435,379,3.316622691292876,1998-03-12 17:02:50
436,145,3.7517241379310344,1998-02-18 03:21:00
437,263,3.581749049429658,1997-12-01 18:53:25
438,33,4.0606060606060606,1997-11-18 15:58:03
439,31,3.7096774193548385,1997-12-23 16:21:24
440,51,4.176470588235294,1998-04-03 04:38:21
441,20,3.5,1998-03-27 22:05:06
442,143,3.125874125874126,1997-12-29 10:29:57
443,24,3.375,1997-12-30 18:11:32
444,24,3.7916666666666665,1998-04-07 20:03:23
445,135,1.9851851851851852,1998-03-29 19:47:50
446,36,2.75,1997-11-17 17:30:59
447,139,3.597122302158273,1997-11-06 22:50:25
448,38,3.3421052631578947,1998-04-06 19:01:21
449,75,3.7466666666666666,1997-11-24 22:37:15
450,540,3.8648148148148147,1998-04-09 17:13:06
451,98,2.7346938775510203,1997-11-08 18:14:50
452,206,3.412621359223301,1998-02-27 08:38:34
453,156,3.2884615384615383,1998-04-13 05:59:23
454,236,2.9788135593220337,1998-03-31 20:59:28
455,189,3.502645502645503,1998-04-10 17:54:43
456,217,3.456221198156682,1998-02-11 02:56:42
457,277,4.025270758122744,1997-12-19 17:38:33
458,183,3.6885245901639343,1998-03-08 02:34:21
459,118,3.3813559322033897,1997-11-15 03:58:41
460,68,3.411764705882353,1997-12-23 21:27:49
461,23,3.0,1998-01-21 04:15:12
462,33,4.0,1998-02-01 20:45:28
463,133,2.8646616541353382,1998-03-22 01:47:07
464,53,4.037735849056604,1997-11-01 03:34:19
465,80,3.4375,1997-12-31 01:35:20
466,101,3.4653465346534653,1998-03-19 05:36:28
467,44,3.6818181818181817,1997-11-14 18:40:04
468,143,3.993006993006993,1997-09-26 19:30:08
469,43,4.534883720930233,1997-11-14 16:36:13
470,57,3.5789473684210527,1997-11-10 19:17:14
471,31,3.3870967741935485,1998-03-13 22:29:14
472,263,4.228136882129277,1998-04-17 05:31:03
473,35,3.914285714285714,1997-10-29 20:40:48
474,327,4.08256880733945,1998-02-28 01:07:24
475,20,3.6,1998-04-03 18:27:04
476,83,3.3734939759036147,1997-12-29 03:26:29
477,35,4.457142857142857,1997-10-04 05:14:02
478,113,3.415929203539823,1998-03-08 23:10:45
479,202,3.4207920792079207,1998-04-22 21:40:38
480,60,3.7333333333333334,1998-03-29 22:00:22
481,56,3.982142857142857,1998-01-26 15:40:40
482,26,3.423076923076923,1998-02-16 15:48:22
483,59,3.0508474576271185,1998-04-20 18:56:12
484,139,3.9928057553956835,1998-03-29 18:26:13
485,26,3.0384615384615383,1998-03-27 23:42:42
486,189,3.2222222222222223,1997-11-18 17:51:05
487,231,3.645021645021645,1998-02-23 19:33:01
488,154,3.357142857142857,1998-03-31 20:28:57
489,109,3.7247706422018347,1998-04-01 16:52:35
490,57,2.789473684210526,1997-09-28 06:39:25
491,33,3.8484848484848486,1998-03-29 16:44:36
492,55,3.5272727272727273,1997-11-19 20:04:39
493,135,3.7555555555555555,1998-01-07 00:31:24
494,47,3.872340425531915,1997-11-14 21:04:36
495,213,3.9530516431924885,1998-02-28 03:49:28
496,129,3.0310077519379846,1997-10-05 17:51:22
497,279,3.1792114695340503,1997-11-12 19:43:00
498,149,3.2885906040268456,1997-12-15 17:02:01
499,102,3.8627450980392157,1998-04-13 21:00:59
500,225,3.3422222222222224,1998-04-21 20:55:33
501,73,3.767123287671233,1998-01-05 10:13:23
502,37,3.108108108108108,1998-01-02 01:02:25
503,160,4.01875,1998-04-15 19:18:11
504,251,3.6215139442231075,1998-03-10 17:25:57
505,112,3.3660714285714284,1998-03-08 05:23:34
506,242,3.6735537190082646,1998-03-15 16:36:01
507,58,4.724137931034483,1998-03-15 12:48:47
508,87,3.8275862068965516,1998-01-02 21:43:50
509,33,2.515151515151515,1997-12-31 18:11:18
510,30,2.7666666666666666,1998-02-16 22:26:09
511,24,3.75,1998-03-15 23:38:22
512,21,4.333333333333333,1998-02-27 14:18:46
513,22,4.363636363636363,1998-01-17 18:59:09
514,194,3.8402061855670104,1998-04-06 22:02:44
515,40,3.0,1998-02-16 20:15:31
516,21,4.095238095238095,1998-03-30 20:44:45
517,37,3.2972972972972974,1998-04-15 17:18:48
518,73,3.643835616438356,1997-10-14 10:17:46
519,49,4.122448979591836,1998-01-27 19:27:02
520,23,3.4347826086956523,1998-01-19 00:43:05
521,150,3.14,1998-01-29 08:45:53
522,30,4.333333333333333,1997-10-16 00:21:54
523,100,4.36,1998-01-02 01:11:35
524,306,3.4934640522875817,1998-01-15 02:52:52
525,54,3.2962962962962963,1997-12-02 18:24:27
526,68,3.235294117647059,1998-01-24 22:57:37
527,137,3.832116788321168,1997-11-13 21:31:31
528,53,3.7169811320754715,1998-02-26 19:50:42
529,43,3.604651162790698,1997-12-19 12:50:20
530,45,3.888888888888889,1998-04-03 02:01:35
531,30,3.2333333333333334,1998-02-09 18:36:04
532,274,4.12043795620438,1998-04-21 00:44:51
533,260,3.3846153846153846,1998-04-21 12:15:44
534,80,4.075,1997-10-25 19:39:21
535,218,3.9357798165137616,1997-11-15 18:41:26
536,163,3.871165644171779,1997-12-17 13:21:16
537,490,2.8653061224489798,1998-01-29 00:04:06
538,81,3.617283950617284,1997-10-20 16:16:44
539,56,3.982142857142857,1997-11-17 17:43:43
540,63,3.7142857142857144,1997-12-15 03:50:20
541,133,3.6240601503759398,1998-01-23 22:52:52
542,135,3.488888888888889,1998-02-03 19:22:54
543,197,3.532994923857868,1998-03-24 07:19:52
544,31,2.806451612903226,1998-01-14 16:41:26
545,162,3.506172839506173,1998-01-07 01:04:48
546,59,3.8983050847457625,1998-01-18 16:38:58
547,23,3.652173913043478,1998-03-30 18:36:07
548,155,3.670967741935484,1998-04-01 07:39:31
549,25,3.72,1997-12-09 13:06:44
550,40,3.675,1997-12-29 20:08:39
551,334,3.802395209580838,1998-04-17 03:57:11
552,84,3.0952380952380953,1997-11-11 04:32:43
553,100,4.17,1997-11-19 14:22:04
554,114,3.5701754385964914,1997-11-06 07:29:14
555,52,4.019230769230769,1997-12-17 19:10:41
556,44,4.204545454545454,1997-12-14 21:54:01
557,53,3.7547169811320753,1998-01-09 14:54:08
558,20,4.2,1997-11-13 15:53:16
559,76,3.5789473684210527,1998-03-27 21:59:39
560,101,3.396039603960396,1997-11-19 22:19:33
